,Z,Z_norm,Z_NH3,phi,yp,yp_src,dyp_dx,H_ele,strain,T,P,K,H2,NH3,NO,N2O,O2,H,O,OH,HO2,H2O,H2O2,NO2,HNO,N,NNH,NH2,NH,H2NO,N2
72,0.043818352,0.045238378,0.041192047,0.286666667,0.069581915,0.000258911,0.018903771,0.007794507,0.10166023,1431.558681,101325,0.118767767,3.23E-07,2.70E-09,0.003017125,0.002656707,0.158311189,9.83E-09,6.35E-06,0.000126044,3.60E-07,0.069581915,1.15E-07,1.41E-05,3.95E-09,1.10E-12,1.50E-13,2.22E-10,1.11E-10,4.48E-11,0.766285709
73,0.043818237,0.045238378,0.041190299,0.286666667,0.06959373,0.000157031,0.009646949,0.007794635,0.057398184,1431.769462,101325,0.118767767,2.26E-07,8.19E-10,0.00301883,0.002637687,0.158327111,6.09E-09,4.64E-06,0.00010767,2.81E-07,0.06959373,8.54E-08,1.40E-05,2.84E-09,6.23E-13,8.78E-14,5.84E-11,6.88E-11,1.76E-11,0.766295741
74,0.043818082,0.045238378,0.041188775,0.286666667,0.069605788,7.29E-05,0.005195781,0.007794732,0.036644588,1432.000805,101325,0.118767767,1.44E-07,1.66E-10,0.003021202,0.002603718,0.158348694,3.32E-09,3.11E-06,8.80E-05,2.11E-07,0.069605788,5.82E-08,1.39E-05,1.90E-09,3.13E-13,4.82E-14,1.01E-11,3.76E-11,4.74E-12,0.766315174
75,0.043817988,0.045238378,0.041188031,0.286666667,0.069612283,3.79E-05,0.002116937,0.007794774,0.02249195,1432.142643,101325,0.118767767,1.07E-07,4.03E-11,0.003022998,0.002571794,0.15836504,2.24E-09,2.40E-06,7.71E-05,1.79E-07,0.069612283,4.52E-08,1.39E-05,1.48E-09,2.03E-13,3.35E-14,2.39E-12,2.53E-11,1.39E-12,0.766334117
76,0.043817934,0.045238378,0.041187618,0.286666667,0.069617575,1.41E-05,0.000600889,0.007794797,0.015295804,1432.304479,101325,0.118767767,8.10E-08,1.10E-11,0.003025745,0.002511497,0.158390077,1.54E-09,1.87E-06,6.80E-05,1.56E-07,0.069617575,3.55E-08,1.41E-05,1.18E-09,1.36E-13,2.42E-14,7.23E-13,1.72E-11,3.61E-13,0.76637086
77,0.043817926,0.045238378,0.041187477,0.286666667,0.06962058,3.80E-06,0.000224502,0.007794808,0.013104218,1432.505765,101325,0.118767767,6.81E-08,6.42E-12,0.003030314,0.002398121,0.158431322,1.21E-09,1.60E-06,6.28E-05,1.45E-07,0.06962058,3.03E-08,1.44E-05,1.03E-09,1.04E-13,1.98E-14,4.42E-13,1.30E-11,1.78E-13,0.766440697
78,0.043817938,0.045238378,0.041187465,0.286666667,0.069621702,1.36E-06,0.000127394,0.007794812,0.012141699,1432.671736,101325,0.118767767,6.37E-08,5.60E-12,0.003034478,0.002290382,0.158469118,1.10E-09,1.50E-06,6.08E-05,1.41E-07,0.069621702,2.85E-08,1.45E-05,9.80E-10,9.31E-14,1.83E-14,3.78E-13,1.13E-11,1.51E-13,0.766507257
79,0.043817956,0.045238378,0.041187485,0.286666667,0.069622339,7.34E-07,0.000101006,0.007794815,0.011493449,1432.823743,101325,0.118767767,6.13E-08,5.16E-12,0.003038341,0.002187704,0.158504835,1.04E-09,1.45E-06,5.97E-05,1.39E-07,0.069622339,2.74E-08,1.46E-05,9.50E-10,8.64E-14,1.74E-14,3.43E-13,1.02E-11,1.40E-13,0.766570777
80,0.043817977,0.045238378,0.041187518,0.286666667,0.069622844,5.61E-07,8.81E-05,0.007794818,0.010515765,1432.967211,101325,0.118767767,5.96E-08,4.80E-12,0.003041925,0.002089864,0.158538831,9.96E-10,1.40E-06,5.88E-05,1.38E-07,0.069622844,2.66E-08,1.47E-05,9.26E-10,8.12E-14,1.68E-14,3.14E-13,9.37E-12,1.31E-13,0.766631361
81,0.043818009,0.045238378,0.041187568,0.286666667,0.069623725,4.88E-07,8.38E-05,0.007794821,0.009633573,1433.229786,101325,0.118767767,5.65E-08,4.19E-12,0.003048147,0.001911048,0.158601123,9.19E-10,1.33E-06,5.73E-05,1.35E-07,0.069623725,2.52E-08,1.49E-05,8.86E-10,7.27E-14,1.56E-14,2.67E-13,7.93E-12,1.15E-13,0.766742238
82,0.043818037,0.045238378,0.041187614,0.286666667,0.069624563,4.65E-07,8.08E-05,0.007794825,0.008830677,1433.470615,101325,0.118767767,5.37E-08,3.66E-12,0.003053528,0.001747824,0.158658159,8.50E-10,1.26E-06,5.58E-05,1.32E-07,0.069624563,2.39E-08,1.51E-05,8.49E-10,6.55E-14,1.46E-14,2.27E-13,6.72E-12,1.02E-13,0.76684358
83,0.043818064,0.045238378,0.041187657,0.286666667,0.069625371,4.49E-07,7.87E-05,0.007794828,0.008084896,1433.691671,101325,0.118767767,5.10E-08,3.20E-12,0.003058179,0.001598796,0.158710394,7.86E-10,1.19E-06,5.44E-05,1.30E-07,0.069625371,2.27E-08,1.53E-05,8.16E-10,5.93E-14,1.37E-14,1.93E-13,5.70E-12,9.03E-14,0.766936224
84,0.043818096,0.045238378,0.041187708,0.286666667,0.069626158,4.34E-07,7.57E-05,0.007794832,0.006757812,1433.894305,101325,0.118767767,4.85E-08,2.81E-12,0.00306219,0.001462846,0.158758175,7.28E-10,1.13E-06,5.30E-05,1.28E-07,0.069626158,2.15E-08,1.55E-05,7.86E-10,5.40E-14,1.29E-14,1.65E-13,4.84E-12,7.99E-14,0.767020842
85,0.043818242,0.045238378,0.041187934,0.286666667,0.069627672,4.02E-07,0,0.007794849,-3.89E-12,1434.233428,101325,0.118767767,4.42E-08,2.18E-12,0.003068214,0.001236426,0.158837993,6.31E-10,1.03E-06,5.05E-05,1.25E-07,0.069627672,1.96E-08,1.59E-05,7.37E-10,4.57E-14,1.17E-14,1.22E-13,3.56E-12,6.35E-14,0.767162104
86,0.043818242,0.045238378,0.041187934,0.286666667,0.069627672,4.02E-07,0,0.007794849,-3.89E-12,1434.233428,101325,0.118767767,4.42E-08,2.18E-12,0.003068214,0.001236426,0.158837993,6.31E-10,1.03E-06,5.05E-05,1.25E-07,0.069627672,1.96E-08,1.59E-05,7.37E-10,4.57E-14,1.17E-14,1.22E-13,3.56E-12,6.35E-14,0.767162104
0,0.037301905,0.037301905,0.03522488,0.234444444,7.69E-09,5.46E-20,5.60E-06,0.006623195,-0.000210217,750,101325,0.017601766,0.002838112,0.02131737,1.72E-14,2.72E-12,0.224220634,9.15E-17,-2.28E-15,-1.03E-17,1.01E-11,7.69E-09,7.81E-12,7.64E-13,9.68E-13,5.55E-16,-1.51E-17,5.36E-16,2.27E-16,2.02E-14,0.751623876
1,0.037284114,0.037301905,0.035212544,0.234444444,1.20E-07,9.68E-13,8.72E-05,0.00661964,-0.001256205,750.0004924,101325,0.017601766,0.00283453,0.021317455,3.37E-13,6.58E-11,0.224221539,5.50E-17,2.06E-16,4.02E-17,1.94E-10,1.20E-07,1.51E-10,1.69E-11,1.87E-11,1.38E-20,4.29E-23,5.73E-15,1.12E-19,3.92E-13,0.751626356
2,0.037174643,0.037301905,0.035135619,0.234444444,1.86E-06,9.20E-12,0.001040472,0.006597861,-0.005651208,750.0088074,101325,0.017601766,0.002812527,0.021317613,6.48E-12,1.59E-09,0.224226896,1.52E-16,5.73E-16,3.83E-16,9.08E-10,1.86E-06,2.77E-09,3.71E-10,3.59E-10,-8.53E-23,1.19E-22,3.84E-14,-2.12E-21,8.36E-12,0.751641093
3,0.036908117,0.037301905,0.034942706,0.234444444,1.23E-05,6.96E-11,0.006722081,0.006545342,-0.013633753,750.0625592,101325,0.017601766,0.00275916,0.021315828,5.19E-11,1.56E-08,0.224238478,8.01E-16,3.04E-15,2.92E-15,4.22E-09,1.23E-05,2.21E-08,3.34E-09,2.86E-09,6.48E-21,6.31E-22,2.83E-13,1.71E-19,7.33E-11,0.751674217
4,0.036516685,0.037301905,0.034643842,0.234444444,4.59E-05,3.12E-10,0.031158328,0.006469613,-0.017601766,750.2500207,101325,0.017601766,0.002681282,0.021306711,2.34E-10,8.34E-08,0.224250251,3.32E-15,1.28E-14,1.32E-14,1.52E-08,4.59E-05,9.89E-08,1.65E-08,1.27E-08,1.62E-20,2.62E-21,1.31E-12,4.34E-19,3.43E-10,0.751715649
5,0.035620566,0.037301905,0.033899016,0.234444444,0.000201671,1.77E-09,0.115899457,0.006301707,0.016134737,751.1868006,101325,0.017601766,0.002504589,0.021257855,1.29E-09,5.43E-07,0.224250127,1.81E-14,7.23E-14,7.64E-14,7.12E-08,0.000201671,5.28E-07,9.84E-08,6.72E-08,-3.74E-19,1.43E-20,8.04E-12,-9.57E-18,1.89E-09,0.751784446
6,0.034743933,0.037301905,0.033077456,0.234444444,0.00049142,5.66E-09,0.324759212,0.006145832,0.161335685,753.0640931,101325,0.017601766,0.002333349,0.021161413,3.96E-09,1.77E-06,0.224193559,5.69E-14,2.37E-13,2.49E-13,1.90E-07,0.00049142,1.48E-06,3.00E-07,1.88E-07,6.53E-19,4.82E-20,2.80E-11,1.84E-17,5.43E-09,0.751816326
7,0.03333001,0.037301905,0.031555296,0.234444444,0.001303318,2.57E-08,0.759757535,0.005912187,0.540778987,758.7153058,101325,0.017601766,0.002057811,0.020884467,1.45E-08,6.51E-06,0.223934253,2.54E-13,1.16E-12,1.18E-12,5.85E-07,0.001303318,4.58E-06,1.02E-06,5.80E-07,-1.41E-18,2.57E-19,1.46E-10,-4.21E-18,1.72E-08,0.751806844
8,0.03232767,0.037301905,0.030302146,0.234444444,0.002253015,7.96E-08,1.263040895,0.005762249,1.044473805,765.7960233,101325,0.017601766,0.001859396,0.020557357,3.58E-08,1.39E-05,0.223538598,8.01E-13,4.00E-12,3.76E-12,1.20E-06,0.002253015,8.71E-06,2.06E-06,1.11E-06,1.95E-17,1.12E-18,5.10E-10,6.70E-16,3.32E-08,0.751764564
9,0.031743155,0.037301905,0.029485621,0.234444444,0.003042415,1.76E-07,1.813212882,0.005682544,1.640051425,771.9887179,101325,0.017601766,0.001739454,0.020284995,6.43E-08,2.15E-05,0.22315689,1.88E-12,1.00E-11,8.49E-12,1.85E-06,0.003042415,1.24E-05,3.07E-06,1.59E-06,-4.56E-17,3.55E-18,1.27E-09,-2.85E-17,4.81E-08,0.751735634
10,0.031116075,0.037301905,0.028525704,0.234444444,0.004175674,4.71E-07,2.398476371,0.005604602,2.309745641,781.2445788,101325,0.017601766,0.00160367,0.019894265,1.24E-07,3.45E-05,0.222548841,5.47E-12,3.21E-11,2.34E-11,3.01E-06,0.004175674,1.81E-05,4.68E-06,2.34E-06,5.83E-17,1.67E-17,3.97E-09,7.91E-15,7.14E-08,0.751714717
11,0.03079651,0.037301905,0.027994876,0.234444444,0.004925197,8.89E-07,2.907599485,0.005568637,2.917453907,787.5737357,101325,0.017601766,0.001529358,0.019636261,1.84E-07,4.42E-05,0.222113211,1.15E-11,7.20E-11,4.51E-11,3.97E-06,0.004925197,2.21E-05,5.83E-06,2.87E-06,-1.65E-16,4.86E-17,8.69E-09,2.77E-14,8.79E-08,0.751716714
12,0.030482414,0.037301905,0.027437853,0.234444444,0.005833822,1.84E-06,3.516084873,0.005536468,3.665477559,795.435293,101325,0.017601766,0.001450593,0.019324018,2.81E-07,5.73E-05,0.221554611,2.63E-11,1.76E-10,9.58E-11,5.34E-06,0.005833822,2.70E-05,7.29E-06,3.53E-06,1.65E-16,1.62E-16,2.04E-08,1.51E-13,1.09E-07,0.751736085
13,0.030183407,0.037301905,0.026865198,0.234444444,0.006932599,4.26E-06,4.239279909,0.005509666,4.579980279,805.1754814,101325,0.017601766,0.001367295,0.018947159,4.45E-07,7.48E-05,0.22084133,6.49E-11,4.68E-10,2.27E-10,7.33E-06,0.006932599,3.30E-05,9.12E-06,4.38E-06,-2.54E-17,6.12E-16,5.14E-08,7.94E-13,1.36E-07,0.751782387
14,0.029911986,0.037301905,0.026292662,0.234444444,0.008257374,1.09E-05,4.883407013,0.00549009,5.417109921,817.2044534,101325,0.017601766,0.001279415,0.018493709,7.32E-07,9.80E-05,0.219934783,1.69E-10,1.33E-09,6.00E-10,1.02E-05,0.008257374,4.02E-05,1.14E-05,5.45E-06,1.51E-16,2.56E-15,1.35E-07,4.44E-12,1.69E-07,0.75186843
15,0.029792661,0.037301905,0.026014802,0.234444444,0.009020406,1.85E-05,5.370777183,0.005483842,6.063322828,824.2630772,101325,0.017601766,0.001233743,0.01823294,9.61E-07,0.000112391,0.219391166,2.88E-10,2.37E-09,1.04E-09,1.22E-05,0.009020406,4.43E-05,1.26E-05,6.09E-06,2.45E-16,5.65E-15,2.31E-07,1.22E-11,1.90E-07,0.75193275
16,0.02968812,0.037301905,0.025748371,0.234444444,0.00985959,3.19E-05,5.899411241,0.005480441,6.773404953,832.125798,101325,0.017601766,0.001186926,0.017946435,1.27E-06,0.000129111,0.218776576,4.86E-10,4.20E-09,1.83E-09,1.45E-05,0.00985959,4.87E-05,1.40E-05,6.82E-06,2.00E-15,1.25E-14,3.89E-07,3.16E-11,2.12E-07,0.752015439
17,0.029601299,0.037301905,0.025498104,0.234444444,0.010781373,5.56E-05,6.471057905,0.005480231,7.55058724,840.8707678,101325,0.017601766,0.001138972,0.017631981,1.70E-06,0.00014847,0.218083059,8.14E-10,7.39E-09,3.25E-09,1.73E-05,0.010781373,5.34E-05,1.54E-05,7.66E-06,7.42E-15,2.76E-14,6.49E-07,7.98E-11,2.38E-07,0.752119814
18,0.029535378,0.037301905,0.025269355,0.234444444,0.011792476,9.72E-05,7.086977715,0.005483563,8.397200406,850.5799014,101325,0.017601766,0.001089897,0.017287216,2.27E-06,0.000170843,0.217302127,1.35E-09,1.30E-08,5.80E-09,2.06E-05,0.011792476,5.83E-05,1.68E-05,8.62E-06,2.86E-14,6.09E-14,1.07E-06,1.97E-10,2.68E-07,0.752249588
19,0.02949375,0.037301905,0.025068078,0.234444444,0.012899816,0.000169732,7.747661101,0.005490791,9.314174834,861.3377058,101325,0.017601766,0.001039722,0.016909625,3.05E-06,0.000196649,0.21642484,2.22E-09,2.25E-08,1.04E-08,2.44E-05,0.012899816,6.31E-05,1.81E-05,9.73E-06,1.07E-13,1.33E-13,1.75E-06,4.76E-10,3.01E-07,0.752408881
20,0.029479957,0.037301905,0.024900774,0.234444444,0.014110388,0.000294025,8.452425629,0.005502257,10.30037437,873.2294832,101325,0.017601766,0.000988478,0.016496532,4.10E-06,0.00022635,0.215441947,3.60E-09,3.86E-08,1.85E-08,2.86E-05,0.014110388,6.78E-05,1.94E-05,1.10E-05,3.80E-13,2.88E-13,2.81E-06,1.11E-09,3.38E-07,0.752602209
21,0.029497592,0.037301905,0.024774385,0.234444444,0.01543108,0.000502554,9.198863873,0.005518277,11.35175105,886.3387062,101325,0.017601766,0.000936208,0.016045099,5.49E-06,0.000260457,0.214344095,5.74E-09,6.54E-08,3.25E-08,3.31E-05,0.01543108,7.20E-05,2.04E-05,1.26E-05,1.27E-12,6.10E-13,4.44E-06,2.52E-09,3.81E-07,0.752834454
22,0.029550159,0.037301905,0.024696116,0.234444444,0.016868402,0.00084349,9.982127702,0.005539123,12.4603439,900.7433516,101325,0.017601766,0.000882976,0.01555234,7.31E-06,0.000299531,0.213122116,8.97E-09,1.09E-07,5.66E-08,3.79E-05,0.016868402,7.55E-05,2.11E-05,1.46E-05,4.00E-12,1.26E-12,6.87E-06,5.47E-09,4.30E-07,0.75311079
23,0.029640887,0.037301905,0.024673183,0.234444444,0.01842811,0.001384845,10.79406462,0.005564989,13.61320287,916.511011,101325,0.017601766,0.000828872,0.015015164,9.70E-06,0.00034418,0.211767426,1.37E-08,1.78E-07,9.68E-08,4.26E-05,0.01842811,7.77E-05,2.15E-05,1.70E-05,1.17E-11,2.54E-12,1.04E-05,1.14E-08,4.86E-07,0.753436562
24,0.029772498,0.037301905,0.024712467,0.234444444,0.020114682,0.002217465,11.62227022,0.005595969,14.79138949,933.6927008,101325,0.017601766,0.000774024,0.01443047,1.28E-05,0.000395066,0.210272538,2.06E-08,2.85E-07,1.63E-07,4.69E-05,0.020114682,7.83E-05,2.16E-05,2.02E-05,3.19E-11,4.97E-12,1.53E-05,2.26E-08,5.51E-07,0.75381709
25,0.029946938,0.037301905,0.024820086,0.234444444,0.021930662,0.003455218,12.44918857,0.005632023,15.96926311,952.3154874,101325,0.017601766,0.000718605,0.013795325,1.68E-05,0.000452892,0.208631735,3.01E-08,4.45E-07,2.68E-07,5.07E-05,0.021930662,7.70E-05,2.13E-05,2.42E-05,7.99E-11,9.46E-12,2.20E-05,4.27E-08,6.29E-07,0.754257389
26,0.030165096,0.037301905,0.025000892,0.234444444,0.023875848,0.005230089,13.25147452,0.005672946,17.11427093,972.3742984,101325,0.017601766,0.00066285,0.013107259,2.21E-05,0.0005184,0.2068419,4.28E-08,6.79E-07,4.33E-07,5.36E-05,0.023875848,7.34E-05,2.08E-05,2.94E-05,1.84E-10,1.75E-11,3.07E-05,7.65E-08,7.21E-07,0.75476178
27,0.030426545,0.037301905,0.025257949,0.234444444,0.02594639,0.00767967,13.9998945,0.00571835,18.1862644,993.8235646,101325,0.017601766,0.000607057,0.01236472,2.91E-05,0.00059234,0.204903506,5.90E-08,1.01E-06,6.85E-07,5.55E-05,0.02594639,6.76E-05,2.03E-05,3.58E-05,3.89E-10,3.14E-11,4.15E-05,1.29E-07,8.31E-07,0.755333392
28,0.030729349,0.037301905,0.025592022,0.234444444,0.028133874,0.01092327,14.49853703,0.005767658,18.90420428,1016.568088,101325,0.017601766,0.000551594,0.011567671,3.83E-05,0.000675436,0.202821721,7.89E-08,1.46E-06,1.06E-06,5.64E-05,0.028133874,5.98E-05,1.99E-05,4.35E-05,7.50E-10,5.46E-11,5.45E-05,2.06E-07,9.63E-07,0.755973548
29,0.030895043,0.037301905,0.025787407,0.234444444,0.029266572,0.012872253,14.80673403,0.005793505,19.35103927,1028.371363,101325,0.017601766,0.000524145,0.011149409,4.40E-05,0.000720678,0.201730813,9.00E-08,1.73E-06,1.31E-06,5.65E-05,0.029266572,5.54E-05,1.97E-05,4.78E-05,1.01E-09,7.11E-11,6.16E-05,2.55E-07,1.04E-06,0.756319052
30,0.031069908,0.037301905,0.02600177,0.234444444,0.030423348,0.015044629,15.08050887,0.005820046,19.75154278,1040.441565,101325,0.017601766,0.000496946,0.010718303,5.04E-05,0.00076852,0.200607836,1.02E-07,2.04E-06,1.61E-06,5.63E-05,0.030423348,5.07E-05,1.97E-05,5.22E-05,1.32E-09,9.18E-11,6.90E-05,3.10E-07,1.12E-06,0.756681513
31,0.031253253,0.037301905,0.0262344,0.234444444,0.031601513,0.017440069,15.31493968,0.005847165,20.09935213,1052.749611,101325,0.017601766,0.000470056,0.010275098,5.78E-05,0.000819017,0.199455223,1.14E-07,2.39E-06,1.96E-06,5.60E-05,0.031601513,4.58E-05,1.97E-05,5.68E-05,1.69E-09,1.17E-10,7.67E-05,3.72E-07,1.21E-06,0.757060277
32,0.031444295,0.037301905,0.026484385,0.234444444,0.032797993,0.020050873,15.50523975,0.005874738,20.38826965,1065.262562,101325,0.017601766,0.000443536,0.009820756,6.61E-05,0.000872204,0.198275859,1.27E-07,2.78E-06,2.38E-06,5.55E-05,0.032797993,4.09E-05,1.97E-05,6.14E-05,2.13E-09,1.49E-10,8.45E-05,4.40E-07,1.30E-06,0.757454453
33,0.031642175,0.037301905,0.026750622,0.234444444,0.03400934,0.022862819,15.64687734,0.00590264,20.61238983,1077.94374,101325,0.017601766,0.000417446,0.009356467,7.56E-05,0.00092809,0.197073082,1.40E-07,3.22E-06,2.88E-06,5.48E-05,0.03400934,3.60E-05,1.99E-05,6.60E-05,2.63E-09,1.86E-10,9.23E-05,5.14E-07,1.40E-06,0.757862896
34,0.031845961,0.037301905,0.027031824,0.234444444,0.035231752,0.025855489,15.73568542,0.005930742,20.76622169,1090.752916,101325,0.017601766,0.000391848,0.008883647,8.62E-05,0.000986658,0.195850665,1.53E-07,3.69E-06,3.46E-06,5.40E-05,0.035231752,3.12E-05,2.01E-05,7.03E-05,3.18E-09,2.31E-10,1.00E-04,5.92E-07,1.50E-06,0.758284208
35,0.032054666,0.037301905,0.02732653,0.234444444,0.036461102,0.029003344,15.76794786,0.005958916,20.84479675,1103.646576,101325,0.017601766,0.0003668,0.008403937,9.80E-05,0.001047861,0.194612798,1.66E-07,4.22E-06,4.14E-06,5.31E-05,0.036461102,2.67E-05,2.04E-05,7.44E-05,3.78E-09,2.84E-10,0.000107275,6.73E-07,1.60E-06,0.758716736
36,0.032267253,0.037301905,0.027633122,0.234444444,0.037692973,0.032281136,15.7270925,0.005987037,20.84345695,1116.57825,101325,0.017601766,0.00034236,0.007919188,0.000111123,0.001111615,0.193364048,1.79E-07,4.78E-06,4.94E-06,5.21E-05,0.037692973,2.26E-05,2.08E-05,7.81E-05,4.42E-09,3.44E-10,0.000114137,7.57E-07,1.71E-06,0.759158584
37,0.032700853,0.037301905,0.028276607,0.234444444,0.040150331,0.039064698,15.42508381,0.006042757,20.51063277,1142.408588,101325,0.017601766,0.000295456,0.006940743,0.000141641,0.001246378,0.190848631,2.03E-07,6.07E-06,6.93E-06,4.99E-05,0.040150331,1.54E-05,2.17E-05,8.39E-05,5.81E-09,4.88E-10,0.000126026,9.29E-07,1.91E-06,0.760063809
38,0.033137051,0.037301905,0.028944924,0.234444444,0.042560501,0.045892396,14.86523028,0.00609692,19.83068639,1167.788383,101325,0.017601766,0.000251566,0.005968465,0.000178261,0.001389099,0.188351447,2.24E-07,7.55E-06,9.57E-06,4.75E-05,0.042560501,1.01E-05,2.27E-05,8.69E-05,7.28E-09,6.62E-10,0.000134545,1.10E-06,2.08E-06,0.760978402
39,0.033567246,0.037301905,0.029622045,0.234444444,0.044883193,0.052442577,14.04779124,0.006148715,18.80125909,1192.292793,101325,0.017601766,0.000211013,0.005021897,0.000221501,0.001537627,0.185916672,2.43E-07,9.27E-06,1.31E-05,4.48E-05,0.044883193,6.32E-06,2.39E-05,8.67E-05,8.79E-09,8.57E-10,0.000139002,1.25E-06,2.20E-06,0.761881387
40,0.03398301,0.037301905,0.030291339,0.234444444,0.04707816,0.058386204,12.98300903,0.006197429,17.43415546,1215.495582,101325,0.017601766,0.000174059,0.004121234,0.000271662,0.001689081,0.183589356,2.58E-07,1.12E-05,1.77E-05,4.18E-05,0.04707816,3.91E-06,2.49E-05,8.32E-05,1.04E-08,1.06E-09,0.000139035,1.39E-06,2.24E-06,0.762750783
41,0.03437629,0.037301905,0.030936161,0.234444444,0.049106756,0.063326435,12.01084862,0.006242453,16.16903078,1236.986284,101325,0.017601766,0.000140902,0.003286279,0.000328516,0.001839829,0.181413691,2.70E-07,1.35E-05,2.38E-05,3.85E-05,0.049106756,2.42E-06,2.56E-05,7.67E-05,1.20E-08,1.25E-09,0.000134595,1.51E-06,2.19E-06,0.763564952
42,0.034561569,0.037301905,0.031243172,0.234444444,0.050045103,0.065296859,11.30146511,0.006263373,15.24158798,1246.944308,101325,0.017601766,0.000125803,0.002900396,0.000359007,0.001913291,0.180398717,2.74E-07,1.47E-05,2.76E-05,3.67E-05,0.050045103,1.91E-06,2.57E-05,7.25E-05,1.28E-08,1.33E-09,0.000130801,1.56E-06,2.13E-06,0.763943753
43,0.034738106,0.037301905,0.031537431,0.234444444,0.05092803,0.066817711,10.54676244,0.00628315,14.25037681,1256.326178,101325,0.017601766,0.000111706,0.002537979,0.00039061,0.001984844,0.179438135,2.78E-07,1.60E-05,3.19E-05,3.47E-05,0.05092803,1.52E-06,2.57E-05,6.78E-05,1.37E-08,1.40E-09,0.000125995,1.60E-06,2.05E-06,0.764301004
44,0.034905071,0.037301905,0.031817082,0.234444444,0.051751996,0.067806908,9.753970076,0.006301733,13.20715978,1265.09428,101325,0.017601766,9.86E-05,0.002200848,0.00042293,0.002053854,0.17853642,2.81E-07,1.74E-05,3.69E-05,3.27E-05,0.051751996,1.22E-06,2.56E-05,6.26E-05,1.46E-08,1.45E-09,0.000120249,1.62E-06,1.95E-06,0.764634775
45,0.035061717,0.037301905,0.032080427,0.234444444,0.052514025,0.068165379,8.932331123,0.006319079,12.12414862,1273.217159,101325,0.017601766,8.65E-05,0.001890521,0.00045547,0.002119677,0.177697511,2.82E-07,1.88E-05,4.26E-05,3.06E-05,0.052514025,9.93E-07,2.52E-05,5.72E-05,1.54E-08,1.48E-09,0.000113649,1.64E-06,1.83E-06,0.764943495
46,0.035207405,0.037301905,0.032325992,0.234444444,0.053211863,0.067787412,8.092957281,0.006335154,11.01638046,1280.671126,101325,0.017601766,7.55E-05,0.00160813,0.000487641,0.002181691,0.176924646,2.82E-07,2.02E-05,4.90E-05,2.84E-05,0.053211863,8.19E-07,2.47E-05,5.16E-05,1.62E-08,1.49E-09,0.000106297,1.64E-06,1.70E-06,0.765226017
47,0.035341629,0.037301905,0.03255257,0.234444444,0.053844125,0.066573243,7.248865956,0.006349934,9.901228054,1287.441705,101325,0.017601766,6.54E-05,0.001354344,0.000518784,0.002239319,0.176220195,2.80E-07,2.15E-05,5.61E-05,2.61E-05,0.053844125,6.88E-07,2.40E-05,4.59E-05,1.68E-08,1.47E-09,9.83E-05,1.62E-06,1.57E-06,0.765481681
48,0.035464042,0.037301905,0.032759285,0.234444444,0.054410443,0.064447666,6.414658544,0.006363407,8.797910691,1293.525061,101325,0.017601766,5.64E-05,0.0011293,0.000548217,0.002292061,0.175585481,2.76E-07,2.28E-05,6.40E-05,2.39E-05,0.054410443,5.91E-07,2.31E-05,4.03E-05,1.73E-08,1.42E-09,8.99E-05,1.59E-06,1.43E-06,0.76571035
49,0.035574483,0.037301905,0.032945635,0.234444444,0.054911588,0.061383333,5.605808288,0.006375575,7.726552088,1298.929119,101325,0.017601766,4.82E-05,0.000932553,0.000575285,0.002339536,0.175020631,2.70E-07,2.39E-05,7.25E-05,2.16E-05,0.054911588,5.23E-07,2.21E-05,3.49E-05,1.76E-08,1.35E-09,8.11E-05,1.53E-06,1.29E-06,0.765912433
50,0.035672998,0.037301905,0.03311154,0.234444444,0.055349542,0.057423057,4.837559768,0.006386458,6.706807372,1303.674111,101325,0.017601766,4.11E-05,0.000763051,0.00059943,0.002381508,0.174524457,2.60E-07,2.48E-05,8.14E-05,1.94E-05,0.055349542,4.77E-07,2.11E-05,2.98E-05,1.75E-08,1.25E-09,7.22E-05,1.45E-06,1.15E-06,0.766088868
51,0.03575985,0.037301905,0.03325735,0.234444444,0.055727476,0.052692573,4.12358268,0.006396094,5.756235999,1307.79227,101325,0.017601766,3.48E-05,0.000619173,0.000620246,0.002417912,0.174094432,2.48E-07,2.55E-05,9.05E-05,1.72E-05,0.055727476,4.49E-07,2.00E-05,2.51E-05,1.70E-08,1.14E-09,6.34E-05,1.35E-06,1.02E-06,0.76624108
52,0.035835517,0.037301905,0.033383842,0.234444444,0.056049631,0.047395998,3.47465409,0.006404538,4.888735001,1311.326532,101325,0.017601766,2.93E-05,0.000498806,0.000637522,0.002448858,0.173726766,2.34E-07,2.59E-05,9.94E-05,1.52E-05,0.056049631,4.35E-07,1.90E-05,2.09E-05,1.62E-08,1.02E-09,5.50E-05,1.24E-06,9.02E-07,0.766370893
53,0.035900675,0.037301905,0.033492172,0.234444444,0.056321089,0.041791706,2.897688833,0.006411862,4.113390003,1314.328275,101325,0.017601766,2.46E-05,0.000399483,0.000651255,0.002474625,0.173416595,2.17E-07,2.60E-05,0.000107894,1.34E-05,0.056321089,4.31E-07,1.79E-05,1.72E-05,1.50E-08,8.91E-10,4.70E-05,1.11E-06,7.91E-07,0.766480423
